x_dense,y_spline,y_bptt
1386.7897897897888,870.5181796176911,874.861003271114
1388.6236236236225,870.7868523675794,875.418685080906
1390.4574574574563,871.1005825834667,875.9702976649614
1392.2912912912902,871.3892183071378,876.5158215997772
1394.125125125124,871.6946233620645,877.0552375979739
1395.9589589589577,872.0222227230058,877.5885265080326
1397.7927927927917,872.3550862891124,878.1156693140224
1399.6266266266255,872.6793418236816,878.6366471353558
1401.4604604604592,873.0653752345394,879.1514412264958
1403.2942942942932,873.4468811645565,879.660032976723
1405.128128128127,873.8218498926822,880.1624039098431
1406.9619619619607,874.2358932534685,880.6585356839471
1408.7957957957947,874.6828012455937,881.1484100911284
1410.6296296296284,875.1283025164131,881.6320090572299
1412.4634634634624,875.6022386010826,882.1093146415774
1414.2972972972962,876.1363169681237,882.5803090367126
1416.13113113113,876.6718037480395,883.0449745681315
1417.9649649649639,877.1526220749031,883.5032936940181
1419.7987987987976,877.6910821447913,883.9552490049871
1421.6326326326314,878.2253548507756,884.400823223812
1423.4664664664654,878.7379337555922,884.8399992051657
1425.300300300299,879.2592702835092,885.2727599353491
1427.1341341341329,879.7237196843577,885.6990885320354
1428.9679679679668,880.1653735072024,886.1189682440049
1430.8018018018006,880.590241827913,886.5323824508805
1432.6356356356343,881.007830008421,886.9393146628597
1434.4694694694683,881.3756301305712,887.3397485204489
1436.303303303302,881.7067997760391,887.7336677942108
1438.137137137136,882.0003262771186,888.1210563844902
1439.9709709709698,882.3053123611014,888.5018983211512
1441.8048048048036,882.5861246277918,888.876177763319
1443.6386386386375,882.8426909048083,889.2438789991033
1445.4724724724713,883.033923556947,889.6049864453535
1447.306306306305,883.2360537402034,889.9594846473719
1449.140140140139,883.403993527003,890.3073582786703
1450.9739739739728,883.5554813494732,890.6485921406968
1452.8078078078065,883.7056856041941,890.9831711625604
1454.6416416416405,883.8434824812688,891.3110804007908
1456.4754754754742,884.0372582805379,891.6323050390572
1458.309309309308,884.2263013053106,891.9468303879098
1460.143143143142,884.4536702968027,892.2546418845143
1461.9769769769757,884.7332629941891,892.555725092385
1463.8108108108097,885.0088623013781,892.8500657011277
1465.6446446446434,885.3175386356855,893.137649526175
1467.4784784784772,885.6477656868198,893.4184625085118
1469.3123123123112,886.0369021181587,893.6924907144235
1471.146146146145,886.4708430467686,893.9597203352259
1472.9799799799787,886.9067494264109,894.2201376870007
1474.8138138138127,887.3722480430788,894.4737292103321
1476.6476476476464,887.8726605897016,894.7204814700524
1478.4814814814802,888.4177053413072,894.9603811549523
1480.3153153153141,889.007901385877,895.1934150775539
1482.149149149148,889.6327001238185,895.419570173809
1483.9829829829819,890.2747968140051,895.6388335028632
1485.8168168168156,890.9409212340776,895.851192246773
1487.6506506506494,891.6366227883992,896.0566337102575
1489.4844844844833,892.3158532814407,896.2551453204205
1491.318318318317,892.9622766613026,896.4467146264958
1493.1521521521508,893.5587808906366,896.6313292995762
1494.9859859859848,894.1224252049531,896.8089771323591
1496.8198198198186,894.64609111234,896.9796460388677
1498.6536536536523,895.1093673885956,897.1433240542028
1500.4874874874863,895.5315404259546,897.2999993342683
1502.32132132132,895.9146185485829,897.4496601555147
1504.1551551551538,896.2293533769209,897.5922949146589
1505.9889889889878,896.5159525037354,897.7278921284465
1507.8228228228215,896.7408629586813,897.8564404333613
1509.6566566566555,896.915523559982,897.9779285853774
1511.4904904904893,897.0602125685352,898.0923454596939
1513.324324324323,897.1416365546154,898.1996800504651
1515.158158158157,897.2021789990685,898.2999214705335
1516.9919919919907,897.223141143352,898.393058951177
1518.8258258258245,897.2062426770367,898.4790818418421
1520.6596596596585,897.187980060588,898.5579796098696
1522.4934934934922,897.1351170546644,898.6297418402366
1524.327327327326,897.0878816154025,898.6943582353035
1526.16116116116,897.0453457569386,898.7518186145248
1527.9949949949937,897.0000688960339,898.8021129142192
1529.8288288288275,897.0002040197986,898.8452311872677
1531.6626626626614,897.0000302192379,898.8811636028765
1533.4964964964952,897.0000029994472,898.9099004463076
1535.3303303303292,897.0000002268819,898.9314321186052
1537.164164164163,897.0000000116262,898.945749136343
1538.9979979979967,896.9999999998815,898.9528421313514
1540.8318318318306,896.9999999997934,898.9527018504625
1542.6656656656644,896.9999999998803,898.9453191552348
1544.4994994994981,896.9999999998942,898.9306850216949
1546.3333333333321,896.9999999998955,898.9087905400838
1548.1671671671659,896.9999999998956,898.879626914573
1550.0010010009996,896.9999999998956,898.8431854630055
1551.8348348348336,896.9999999998956,898.799457616652
1553.6686686686674,896.9999999998956,898.7484349199169
1555.502502502501,896.9999999998956,898.6901090300983
1557.336336336335,896.9999999998956,898.6244717171041
1559.1701701701688,896.9999999998956,898.5515148632073
1561.0040040040028,896.9999999998956,898.4712304627665
1562.8378378378366,896.9999999998956,898.3836106219685
1564.6716716716703,896.9999999998956,898.2886475585685
1566.5055055055043,896.9999999998956,898.186333601614
1568.339339339338,896.9999999998956,898.0766611911965
1570.1731731731718,896.9999999998956,897.9596228781636
1572.0070070070058,896.9999999998956,897.835211323888
1573.8408408408395,896.9999999998956,897.7034192999749
1575.6746746746733,896.9999999998956,897.5642396880048
1577.5085085085072,896.9999999998955,897.417665479288
1579.342342342341,896.9999999998945,897.2636897745724
1581.176176176175,896.9999999998878,897.102305783794
1583.0100100100087,896.9999999998904,896.9335068258163
1584.8438438438425,897.0000000007299,896.7572863281621
1586.6776776776765,897.0000000165096,896.5736378267413
1588.5115115115102,897.000000222459,896.3825549656003
1590.345345345344,897.0000022736082,896.1840314966482
1592.179179179178,897.0000157892431,895.9780612794018
1594.0130130130117,897.0000133515905,895.764638280709
1595.8468468468454,896.9983898834168,895.5437565744971
1597.6806806806794,897.0418683183109,895.3154103414986
1599.5145145145132,897.067396188072,895.0795938689982
1601.348348348347,897.1160659641716,894.8363015505572
1603.182182182181,897.1418069446531,894.5855278857562
1605.0160160160146,897.1658581130246,894.3272674799321
1606.8498498498486,897.1686166306736,894.061515043905
1608.6836836836824,897.1451988712892,893.788265393727
1610.5175175175161,897.1056818828763,893.5075134504091
1612.35135135135,897.0117121957971,893.2192542396567
1614.1851851851839,896.9061169992708,892.9234828916176
1616.0190190190176,896.7590128482066,892.6201946405963
1617.8528528528516,896.5587534432433,892.309384824812
1619.6866866866853,896.3587076397923,891.9910488861203
1621.520520520519,896.1048998376428,891.6651823697553
1623.354354354353,895.8098655401526,891.3317809240607
1625.1881881881868,895.5121734917428,890.9908403002398
1627.0220220220206,895.1631388295551,890.642356352067
1628.8558558558545,894.8200673948231,890.2863250356438
1630.6896896896883,894.4453158695845,889.9227424091264
1632.5235235235223,894.0548453926192,889.5516046324692
1634.357357357356,893.6608163242157,889.172907967144
1636.1911911911898,893.2320154364741,888.7866487759022
1638.0250250250238,892.8111694115692,888.3928235224737
1639.8588588588575,892.3485512121174,887.9914287713518
1641.6926926926913,891.9082860060872,887.5824611874759
1643.5265265265252,891.4440648577657,887.1659175360098
1645.360360360359,890.9694854079586,886.7417946820576
1647.1941941941927,890.534764562718,886.3100895904024
1649.0280280280267,890.0588561293085,885.8707993252399
1650.8618618618605,889.5907263459312,885.4239210499193
1652.6956956956942,889.0973570047388,884.9694520266823
1654.5295295295282,888.6426334262383,884.5073896163899
1656.363363363362,888.1495748454502,884.037731278258
1658.197197197196,887.6606190381322,883.5604745696046
1660.0310310310297,887.2027502967519,883.0756171455812
1661.8648648648634,886.725743437506,882.5831567588973
1663.6986986986974,886.286450887984,882.0830912595711
1665.5325325325311,885.8561025806358,881.5754185946621
1667.366366366365,885.457973962538,881.0601368079986
1669.2002002001989,885.097214801994,880.537244039924
1671.0340340340326,884.7249565943246,880.0067385270327
1672.8678678678664,884.3871786600135,879.4686186018885
1674.7017017017004,884.0447313628059,878.9228826927865
1676.535535535534,883.6944397419372,878.3695293234707
1678.3693693693679,883.366409973107,877.8085571128784
1680.2032032032018,883.0093942795705,877.2399647748678
1682.0370370370356,882.6031825035416,876.6637511179661
1683.8708708708696,882.1896802899885,876.0799150450978
1685.7047047047033,881.7246171847188,875.4884555533117
1687.538538538537,881.2421328380134,874.8893717335466
1689.372372372371,880.6679347701082,874.2826627703262
1691.2062062062048,880.086730178644,873.6683279415288
1693.0400400400385,879.4385359266338,873.0463666181047
1694.8738738738725,878.7555378456614,872.416778263821
1696.7077077077063,878.0691970955012,871.7795624349981
1698.54154154154,877.312898994834,871.1347187802303
1700.375375375374,876.5443688789786,870.4822470401407
1702.2092092092078,875.7823628698242,869.8221470471165
1704.0430430430417,874.9684531798399,869.1544187250297
1705.8768768768755,874.1513116739357,868.4790620889789
1707.7107107107092,873.3587214486452,867.7960772450426
1709.5445445445432,872.5552773413759,867.1054643899768
1711.378378378377,871.7473332105124,866.407223810997
1713.2122122122107,870.9838640838838,865.7013558854812
1715.0460460460447,870.2686259898446,864.987861080713
1716.8798798798784,869.5393404760813,864.2667399536306
1718.7137137137122,868.8160685584409,863.537993150549
1720.5475475475462,868.0788889044223,862.8016214068962
1722.38138138138,867.3570835132496,862.0576255469553
1724.2152152152137,866.6022452854932,861.3060064835993
1726.0490490490477,865.8504768452558,860.5467652180203
1727.8828828828814,865.0661207582873,859.7799028394793
1729.7167167167154,864.2759781383918,859.005420525021
1731.5505505505491,863.4419170493865,858.2233195392423
1733.3843843843829,862.6075119104701,857.4336012339891
1735.2182182182169,861.7401930190665,856.6362670481171
1737.0520520520506,860.8471250632425,855.8313185072259
1738.8858858858844,859.9069840069069,855.0187572233865
1740.7197197197183,858.9595178035746,854.1985848948816
1742.553553553552,857.9769486750562,853.3708033059481
1744.3873873873858,856.9684104845246,852.5354143264949
1746.2212212212198,855.9443768321601,851.692419911866
1748.0550550550536,854.8951599395613,850.8418221025449
1749.8888888888873,853.8514055703716,849.9836230239143
1751.7227227227213,852.7900988727771,849.1178248859849
1753.556556556555,851.7119709305102,848.2444299831284
1755.390390390389,850.664028316016,847.3634406938172
1757.2242242242228,849.6145310263347,846.4748594803582
1759.0580580580565,848.5679228901286,845.5786888886325
1760.8918918918905,847.5601243503196,844.6749315478148
1762.7257257257243,846.5721538193463,843.7635901701376
1764.559559559558,845.6084824168602,842.8446675506073
1766.393393393392,844.6262491774993,841.9181665667459
1768.2272272272257,843.661609888211,840.9840901783248
1770.0610610610595,842.7145288452325,840.0424414270985
1771.8948948948935,841.788975550065,839.0932234365489
1773.7287287287272,840.8461903130286,838.1364394116115
1775.562562562561,839.9157315747645,837.1720926384253
1777.396396396395,838.998957462778,836.2001864840504
1779.2302302302287,838.0935343574012,835.2207243962143
1781.0640640640627,837.1790152391645,834.2337099030447
1782.8978978978964,836.2717774847582,833.2391466128199
1784.7317317317302,835.3724584539771,832.2370382136771
1786.5655655655642,834.4658804949453,831.2273884733665
1788.399399399398,833.5634805240333,830.2102012389869
1790.2332332332317,832.662195829834,829.1854804367217
1792.0670670670656,831.7829342393867,828.1532300715667
1793.9009009008994,830.8799068488054,827.1134542270725
1795.7347347347331,829.9844414495989,826.0661570650791
1797.5685685685671,829.0804742765135,825.0113428254513
1799.4024024024009,828.149808916891,823.9490158258184
1801.2362362362348,827.2246763048038,822.8791804613011
1803.0700700700686,826.2633252745552,821.8018412042604
1804.9039039039023,825.2899740116022,820.7170026040139
1806.7377377377363,824.3040965051676,819.6246692866034
1808.57157157157,823.2761863800431,818.5248459544894
1810.4054054054038,822.2447228217189,817.4175373863286
1812.2392392392378,821.1750940124178,816.3027484366748
1814.0730730730716,820.0798886269013,815.1804840357465
1815.9069069069053,818.9740594767425,814.0507491891317
1817.7407407407393,817.8216057984197,812.9135489775458
1819.574574574573,816.6640822859216,811.7688885565601
1821.4084084084068,815.4775744245184,810.6167731563323
1823.2422422422408,814.2981413101874,809.4572080813657
1825.0760760760745,813.0793608094059,808.2901987102007
1826.9099099099085,811.8758452101698,807.1157504952055
1828.7437437437422,810.6316233032912,805.9338689622625
1830.577577577576,809.4046360412281,804.7445597105448
1832.41141141141,808.1458100815695,803.547828412211
1834.2452452452437,806.9011734946325,802.3436808121808
1836.0790790790775,805.6421559632503,801.1321227278509
1837.9129129129115,804.3921191652674,799.9131600488302
1839.7467467467452,803.1449452449798,798.6867987366772
1841.580580580579,801.916471759307,797.4530448246428
1843.414414414413,800.6594643598786,796.2119044173967
1845.2482482482467,799.4022430356599,794.9633836907722
1847.0820820820804,798.1219170722342,793.7074888914963
1848.9159159159144,796.8017421218901,792.4442263369242
1850.7497497497482,795.4718819393114,791.173602414781
1852.5835835835821,794.0877022956797,789.8956235828946
1854.417417417416,792.6733449423632,788.610296368923
1856.2512512512496,791.2243044520103,787.3176273701235
1858.0850850850836,789.7151748388392,786.0176232530323
1859.9189189189174,788.1420551302505,784.7102907532526
1861.7527527527511,786.5131884744271,783.3956366751672
1863.586586586585,784.8441280415442,782.0736678916721
1865.4204204204188,783.1418038837969,780.7443913439236
1867.2542542542526,781.4195461233375,779.4078140410618
1869.0880880880866,779.6891506894599,778.0639430599579
1870.9219219219203,777.9835377179999,776.7127855449426
1872.755755755754,776.3051965954179,775.3543487075465
1874.589589589588,774.6327920041787,773.9886398262311
1876.4234234234218,772.99692113001,772.6156662461344
1878.2572572572558,771.3537120583575,771.2354353787962
1880.0910910910895,769.7542935322839,769.8479547018899
1881.9249249249233,768.1428386713386,768.4532317589824
1883.7587587587573,766.5774245581866,767.0512741592477
1885.592592592591,765.0055173574273,765.6420895771937
1887.4264264264248,763.4758500264423,764.225685752444
1889.2602602602587,761.9556458182685,762.8020704894122
1891.0940940940925,760.4321496975293,761.3712516571002
1892.9279279279262,758.8992649055142,759.9332371887751
1894.7617617617602,757.3513669043328,758.488035081745
1896.595595595594,755.7828663941598,757.035653397086
1898.429429429428,754.188175884447,755.5761002593731
1900.2632632632617,752.5617078522156,754.1093838564132
1902.0970970970955,750.897874713805,752.6355124389936
1903.9309309309294,749.1910905279951,751.1544943206034
1905.7647647647632,747.4358046518828,749.6663378771816
1907.598598598597,745.6269600484283,748.1710515468437
1909.432432432431,743.7674120114673,746.6686438296244
1911.2662662662647,741.898039203847,745.1591232872031
1913.1001001000984,739.9763624013768,743.6424985426647
1914.9339339339324,738.0576042508312,742.1187782802001
1916.7677677677661,736.1641819473397,740.58797124487
1918.6016016016,734.265200290906,739.0500862423312
1920.4354354354339,732.4363193932348,737.5051321385647
1922.2692692692676,730.5969579394354,735.9531178596319
1924.1031031031016,728.7870643777436,734.3940523913834
1925.9369369369354,727.0173009541551,732.827944779222
1927.770770770769,725.2375609172519,731.2548041278196
1929.604604604603,723.5047521454594,729.6746396008623
1931.4384384384368,721.8578329092063,728.0874604207779
1933.2722722722706,720.2434658018974,726.4932758684872
1935.1061061061046,718.6845798591162,724.8920952831286
1936.9399399399383,717.1428819525577,723.2839280617854
1938.773773773772,715.6000716571157,721.6687836592407
1940.607607607606,714.072108554673,720.0466715877014
1942.4414414414398,712.4905644430337,718.4176014165491
1944.2752752752735,710.8284873619139,716.781582772046
1946.1091091091075,709.1058944603667,715.1386253370936
1947.9429429429413,707.3229738758921,713.4887388509737
1949.7767767767753,705.515177157534,711.8319331090702
1951.610610610609,703.6626786836674,710.1682179626114
1953.4444444444428,701.7759870614127,708.497603318395
1955.2782782782767,699.900506238799,706.8200991385384
1957.1121121121105,698.0016119566845,705.135715440209
1958.9459459459442,696.0897060350188,703.444462295374
1960.7797797797782,694.1981588747816,701.7463498304962
1962.613613613612,692.331046310263,700.0413882263217
1964.4474474474457,690.5981282909177,698.3295877175717
1966.2812812812797,688.8973853614716,696.6109585927115
1968.1151151151134,687.2883178676068,694.8855111936673
1969.9489489489472,685.7301356298697,693.1532559155523
1971.7827827827812,684.1974976314734,691.4142032064522
1973.616616616615,682.7448248682056,689.6683635670913
1975.450450450449,681.3028386783958,687.9157475506206
1977.2842842842826,679.8952416808673,686.1563657623294
1979.1181181181164,678.5233987894205,684.3902288594038
1980.9519519519504,677.1023741159047,682.6173475506275
1982.7857857857841,675.6312512301041,680.8377325961449
1984.6196196196179,674.1207038297063,679.0513948071884
1986.4534534534519,672.5193133206051,677.2583450458283
1988.2872872872856,670.8557511053707,675.4585942246777
1990.1211211211194,669.1026041085707,673.6521533066605
1991.9549549549533,667.231486458913,671.8390333047171
1993.788788788787,665.3249494624849,670.0192452815693
1995.622622622621,663.3497906171223,668.1928003494463
1997.4564564564548,661.3911420330995,666.3597096698059
1999.2902902902886,659.4924444392375,664.5199844530955
2001.1241241241225,657.6397893220358,662.6736359584645
2002.9579579579563,655.8163693219324,660.8206754935109
2004.79179179179,654.0489818295022,658.961114414032
2006.625625625624,652.2823888606584,657.0949641237235
2008.4594594594578,650.5277874790535,655.2222360739595
2010.2932932932915,648.7791688034979,653.3429417634745
2012.1271271271255,646.9601351090644,651.4570927381667
2013.9609609609593,645.1139011787213,649.5647005907804
2015.794794794793,643.1905307406637,647.6657769606591
2017.628628628627,641.1984220875495,645.7603335334832
2019.4624624624607,639.1478690367562,643.848382041009
2021.2962962962947,637.0734701550832,641.9299342607976
2023.1301301301285,634.9120121115808,640.0050020159504
2024.9639639639622,632.7310404426781,638.0735971748559
2026.7977977977962,630.5037616239068,636.1357316509041
2028.63163163163,628.2119669614883,634.191417402254
2030.4654654654637,625.9323343864137,632.2406664315458
2032.2992992992977,623.7127543779604,630.2834907856313
2034.1331331331314,621.511969338807,628.3199025553386
2035.9669669669652,619.3659231252749,626.3499138751747
2037.8008008007992,617.2868055167813,624.3735369230847
2039.634634634633,615.2522643228266,622.39078392019
2041.4684684684667,613.3228282623877,620.4016671304976
2043.3023023023006,611.473357166205,618.4061988606666
2045.1361361361344,609.7034671981065,616.4043914597175
2046.9699699699684,608.0796911434342,614.3962573187978
2048.803803803802,606.5361603891256,612.381808870882
2050.6376376376356,605.0408904094425,610.3610585905533
2052.4714714714696,603.5335837446275,608.3340189936762
2054.3053053053036,602.0252126305677,606.3007026372063
2056.139139139137,600.4801906508433,604.2611221188708
2057.972972972971,598.858259853656,602.2152900769124
2059.806806806805,597.1233213463962,600.1632191898711
2061.6406406406386,595.2842303686215,598.1049221762391
2063.4744744744726,593.4389932647827,596.0404117942824
2065.3083083083066,591.5701183293829,593.9697008417088
2067.14214214214,589.7845090428939,591.8928021554514
2068.975975975974,588.1256196498124,589.8097286113666
2070.809809809808,586.4440430058281,587.7204931240024
2072.643643643642,584.7298829675441,585.6251086463158
2074.4774774774755,583.0175188710014,583.5235881694146
2076.3113113113095,581.2681852523181,581.4159447222848
2078.1451451451435,579.5241938466014,579.3021913715424
2079.978978978977,577.7800214397986,577.1823412211527
2081.812812812811,576.0390081134693,575.0564074121787
2083.646646646645,574.3554080420686,572.9244031225091
2085.4804804804785,572.6885748838,570.7863415666095
2087.3143143143125,570.9422664078746,568.6422359952242
2089.1481481481464,569.1166273025408,566.4920996951516
2090.98198198198,567.2168212295289,564.3359459889502
2092.815815815814,565.248219089628,562.1737882347068
2094.649649649648,563.2134826168134,560.0056398257334
2096.4834834834815,561.2259999403907,557.8315141903281
2098.3173173173154,559.2216242464286,555.6514247915031
2100.1511511511494,557.0587972624329,553.4653851267278
2101.984984984983,554.7696088940611,551.2734087276554
2103.818818818817,552.3961202601089,549.0755091598653
2105.652652652651,550.0966826128921,546.871700022602
2107.4864864864844,547.7233358261107,544.6619949484916
2109.3203203203184,545.2893463466709,542.4464076033064
2111.1541541541524,542.8640051500252,540.2249516856773
2112.987987987986,540.4762964747821,537.9976409268463
2114.82182182182,538.1578777019073,535.7644890903816
2116.655655655654,535.9283296143363,533.5255099719475
2118.489489489488,533.6611802562355,531.2807173989972
2120.3233233233213,531.3355322216896,529.0301252305512
2122.1571571571553,529.0270474569462,526.7737473568941
2123.9909909909893,526.8113098474652,524.5115976993475
2125.824824824823,524.7744251679902,522.243690209973
2127.658658658657,522.0955801342182,519.9700388713381
2129.492492492491,519.6432518114725,517.6906576962238
2131.3263263263243,517.4570457736413,515.4055607273783
2133.1601601601583,515.3273387920274,513.1147620372517
2134.9939939939923,513.2084830570175,510.8182757277275
2136.827827827826,511.20307823319075,508.5161159298532
2138.6616616616598,509.33306952941086,506.2082968035993
2140.4954954954937,507.6180111536498,503.89483253755634
2142.3293293293273,506.0773949233205,501.575737348704
2144.1631631631612,504.7307237664322,499.25102548213727
2145.996996996995,503.59750276291606,496.9207112108111
2147.8308308308287,502.6972372303544,494.5848088352477
2149.6646646646627,502.0494325061264,492.2433326833011
2151.4984984984967,501.6735939288413,489.89629710988174
2153.33233233233,501.589226837142,487.5437164966929
2155.166166166164,501.8158365696657,485.1856052519702
2156.999999999998,502.3729284650483,482.8219778102098
