x_dense,y_spline
1735.2182182182182,865.5864200034907
1737.052052052052,864.758500371056
1738.885885885886,863.9169263727829
1740.7197197197197,863.0624146474355
1742.5535535535535,862.0105792062416
1744.3873873873874,860.9763807149178
1746.2212212212212,859.9208562463709
1748.055055055055,858.8505344019402
1749.888888888889,857.8592397382837
1751.7227227227227,856.8386644337434
1753.5565565565566,855.7056399200017
1755.3903903903904,854.6596557433625
1757.2242242242241,853.688842857973
1759.0580580580581,852.744119615935
1760.8918918918919,851.8246061323999
1762.7257257257256,850.9134196500784
1764.5595595595596,850.0151514685732
1766.3933933933934,849.0873056141133
1768.227227227227,848.168644878675
1770.061061061061,847.2617067065597
1771.8948948948948,846.3046453642143
1773.7287287287288,845.4173958028446
1775.5625625625626,844.6652480229795
1777.3963963963963,843.6724701141679
1779.2302302302303,842.4351837370849
1781.064064064064,841.3821966030066
1782.8978978978978,840.8328936036694
1784.7317317317318,839.7557581165597
1786.5655655655655,838.5349541353002
1788.3993993993993,837.6073205708182
1790.2332332332332,836.4152204478568
1792.067067067067,835.6836068368592
1793.900900900901,834.705455496223
1795.7347347347347,833.6961837922719
1797.5685685685685,832.5500557767591
1799.4024024024025,831.5333867868563
1801.2362362362362,830.5823717283816
1803.07007007007,829.712342438251
1804.903903903904,829.0384146600132
1806.7377377377377,828.2015257565125
1808.5715715715714,827.3429328931019
1810.4054054054054,826.4140531964564
1812.2392392392392,825.7036655241462
1814.0730730730731,824.5191727995672
1815.906906906907,823.7806166994397
1817.7407407407406,822.6948289441311
1819.5745745745746,821.5443303298171
1821.4084084084084,820.2541195469342
1823.2422422422421,819.1366135449257
1825.076076076076,817.9528726640217
1826.9099099099099,816.4899924283375
1828.7437437437436,815.2717018582193
1830.5775775775776,814.0683375607631
1832.4114114114113,812.8694514697232
1834.2452452452453,811.4066416132044
1836.079079079079,809.7876701675355
1837.9129129129128,808.9917283208611
1839.7467467467468,807.3700885460044
1841.5805805805805,806.4849757882913
1843.4144144144143,805.1246898747587
1845.2482482482483,803.804182397379
1847.082082082082,802.2640081124683
1848.915915915916,801.1393604021735
1850.7497497497498,799.7795137188868
1852.5835835835835,798.3850780741882
1854.4174174174175,797.0699154279356
1856.2512512512512,795.7292798537453
1858.085085085085,794.3333273184511
1859.918918918919,792.8604981767871
1861.7527527527527,791.3855837851752
1863.5865865865865,789.6264715208126
1865.4204204204204,788.1622754004093
1867.2542542542542,786.2414490357778
1869.0880880880882,784.4580620256826
1870.921921921922,782.7541421290265
1872.7557557557557,781.0912116054319
1874.5895895895897,779.6177520837535
1876.4234234234234,778.1603344235344
1878.2572572572572,776.2857070841154
1880.0910910910911,774.3776449842915
1881.9249249249249,773.0177977526162
1883.7587587587586,771.323189133569
1885.5925925925926,769.5889112564417
1887.4264264264264,768.1872248902351
1889.2602602602603,766.3123718141235
1891.094094094094,764.9174405147825
1892.9279279279278,763.492596986598
1894.7617617617618,761.6325574146463
